look_id,category,product_id
2642,business casual,830
2643,business casual,44
2643,business casual,445
2643,business casual,629
2643,business casual,847
2644,formal,95
2644,formal,346
2644,formal,702
2645,sporty,1
2645,sporty,481
2645,sporty,533
2645,sporty,990
2646,formal,72
2646,formal,426
2646,formal,669
2647,party,97
2647,party,447
2647,party,545
2648,sporty,8
2648,sporty,459
2648,sporty,510
2649,party,105
2649,party,344
2649,party,572
2650,formal,77
2650,formal,448
2650,formal,641
2651,party,92
2651,party,340
2651,party,545
2651,party,955
2652,sporty,224
2652,sporty,379
2652,sporty,525
2653,business casual,30
2653,business casual,425
2653,business casual,649
2653,business casual,896
2654,casual,19
2654,casual,381
2654,casual,539
2654,casual,969
2655,casual,129
2655,casual,270
2655,casual,511
2656,party,177
2656,party,338
2656,party,674
2657,casual,122
2657,casual,258
2657,casual,593
2658,formal,71
2658,formal,401
2658,formal,680
2659,formal,105
2659,formal,323
2659,formal,697
2660,formal,101
2660,formal,437
2660,formal,700
2660,formal,910
2661,party,175
2661,party,321
2661,party,558
2661,party,815
2662,party,107
2662,party,347
2662,party,698
2663,formal,95
2663,formal,342
2663,formal,643
2663,formal,802
2664,sporty,228
2664,sporty,479
2664,sporty,515
2665,casual,154
2665,casual,272
2665,casual,617
2665,casual,807
2666,party,98
2666,party,339
2666,party,561
2667,casual,128
2667,casual,354
2667,casual,615
2667,casual,849
2668,casual,150
2668,casual,291
2668,casual,516
2668,casual,962
2669,business casual,42
2669,business casual,431
2669,business casual,638
2669,business casual,882
2670,business casual,96
2670,business casual,317
2670,business casual,660
2670,business casual,768
2671,sporty,239
2671,sporty,391
2671,sporty,541
2672,sporty,243
2672,sporty,493
2672,sporty,519
2673,business casual,52
2673,business casual,436
2673,business casual,659
2673,business casual,993
2674,formal,107
2674,formal,406
2674,formal,643
2674,formal,895
2675,sporty,238
2675,sporty,376
2675,sporty,521
2675,sporty,802
2676,sporty,237
2676,sporty,474
2676,sporty,539
2677,formal,64
2677,formal,412
2677,formal,639
2678,business casual,93
2678,business casual,343
2678,business casual,644
2678,business casual,905
2679,casual,137
2679,casual,358
2679,casual,523
2680,sporty,240
2680,sporty,461
2680,sporty,507
2680,sporty,798
2681,business casual,99
2681,business casual,414
2681,business casual,654
2682,formal,56
2682,formal,412
2682,formal,666
2682,formal,864
2683,formal,58
2683,formal,311
2683,formal,635
2684,party,103
2684,party,430
2684,party,703
2685,sporty,26
2685,sporty,369
2685,sporty,506
2685,sporty,815
2686,casual,2
2686,casual,264
2686,casual,602
2686,casual,954
2687,sporty,7
2687,sporty,474
2687,sporty,506
2687,sporty,831
2688,casual,150
2688,casual,293
2688,casual,603
2688,casual,848
2689,party,178
2689,party,326
2689,party,700
2689,party,864
2690,business casual,91
2690,business casual,318
2690,business casual,628
2691,business casual,47
2691,business casual,450
2691,business casual,658
2692,business casual,99
2692,business casual,329
2692,business casual,660
2692,business casual,783
2693,formal,69
2693,formal,414
2693,formal,698
2694,formal,102
2694,formal,335
2694,formal,637
2695,party,105
2695,party,339
2695,party,677
2695,party,933
2696,business casual,36
2696,business casual,411
2696,business casual,728
2697,sporty,242
2697,sporty,370
2697,sporty,504
2698,business casual,99
2698,business casual,402
2698,business casual,638
2698,business casual,804
2699,sporty,23
2699,sporty,363
2699,sporty,518
2700,sporty,16
2700,sporty,460
2700,sporty,534
2700,sporty,830
2701,formal,74
2701,formal,431
2701,formal,634
2702,formal,247
2702,formal,441
2702,formal,650
2702,formal,994
2703,sporty,235
2703,sporty,391
2703,sporty,541
2703,sporty,911
2704,formal,95
2704,formal,448
2704,formal,679
2705,casual,23
2705,casual,273
2705,casual,617
2706,party,188
2706,party,447
2706,party,677
2707,casual,146
2707,casual,264
2707,casual,503
2708,business casual,247
2708,business casual,314
2708,business casual,720
2708,business casual,908
2709,sporty,19
2709,sporty,475
2709,sporty,515
2709,sporty,907
2710,sporty,236
2710,sporty,375
2710,sporty,525
2711,casual,115
2711,casual,252
2711,casual,507
2712,formal,104
2712,formal,423
2712,formal,700
2712,formal,876
2713,party,92
2713,party,319
2713,party,703
2713,party,985
2714,casual,27
2714,casual,369
2714,casual,614
2714,casual,857
2715,business casual,54
2715,business casual,329
2715,business casual,733
2716,sporty,4
2716,sporty,487
2716,sporty,517
2716,sporty,759
2717,formal,58
2717,formal,303
2717,formal,646
2718,party,171
2718,party,423
2718,party,701
2719,party,176
2719,party,432
2719,party,672
2719,party,871
2720,formal,246
2720,formal,306
2720,formal,661
2721,casual,121
2721,casual,371
2721,casual,586
2721,casual,810
2722,formal,101
2722,formal,318
2722,formal,668
2723,business casual,94
2723,business casual,425
2723,business casual,738
2723,business casual,768
2724,business casual,92
2724,business casual,334
2724,business casual,649
2724,business casual,916
2725,sporty,27
2725,sporty,351
2725,sporty,536
2726,sporty,226
2726,sporty,398
2726,sporty,517
2727,party,97
2727,party,317
2727,party,682
2727,party,980
2728,business casual,247
2728,business casual,406
2728,business casual,655
2728,business casual,853
2729,formal,60
2729,formal,348
2729,formal,693
2730,casual,149
2730,casual,288
2730,casual,615
2730,casual,936
2731,party,104
2731,party,350
2731,party,553
2731,party,800
2732,sporty,227
2732,sporty,499
2732,sporty,529
2732,sporty,988
2733,casual,128
2733,casual,397
2733,casual,507
2734,party,107
2734,party,403
2734,party,568
2734,party,960
2735,casual,116
2735,casual,369
2735,casual,747
2736,casual,152
2736,casual,360
2736,casual,604
2737,party,188
2737,party,442
2737,party,561
2737,party,757
2738,casual,7
2738,casual,289
2738,casual,585
2738,casual,852
2739,sporty,10
2739,sporty,366
2739,sporty,520
2739,sporty,771
2740,sporty,217
2740,sporty,471
2740,sporty,521
2740,sporty,914
2741,party,164
2741,party,320
2741,party,684
2741,party,949
2742,casual,151
2742,casual,273
2742,casual,518
2743,party,104
2743,party,405
2743,party,544
2743,party,925
2744,sporty,224
2744,sporty,456
2744,sporty,526
2744,sporty,952
2745,sporty,22
2745,sporty,455
2745,sporty,503
2745,sporty,837
2746,formal,84
2746,formal,324
2746,formal,640
2747,business casual,54
2747,business casual,431
2747,business casual,633
2747,business casual,798
2748,party,176
2748,party,349
2748,party,573
2748,party,848
2749,formal,100
2749,formal,444
2749,formal,670
2750,formal,96
2750,formal,436
2750,formal,692
2751,party,188
2751,party,349
2751,party,685
2751,party,766
2752,business casual,91
2752,business casual,414
2752,business casual,742
2752,business casual,949
2753,formal,93
2753,formal,321
2753,formal,625
2754,formal,100
2754,formal,337
2754,formal,668
2754,formal,835
2755,formal,65
2755,formal,437
2755,formal,630
2755,formal,996
2756,casual,25
2756,casual,297
2756,casual,536
2757,casual,156
2757,casual,279
2757,casual,537
2758,business casual,245
2758,business casual,314
2758,business casual,629
2758,business casual,885
2759,formal,79
2759,formal,412
2759,formal,629
2759,formal,893
2760,business casual,104
2760,business casual,334
2760,business casual,731
2761,casual,21
2761,casual,289
2761,casual,540
2762,casual,116
2762,casual,280
2762,casual,623
2762,casual,878
2763,sporty,226
2763,sporty,378
2763,sporty,516
2763,sporty,832
2764,casual,113
2764,casual,353
2764,casual,515
2765,formal,96
2765,formal,404
2765,formal,632
2766,business casual,97
2766,business casual,441
2766,business casual,657
2766,business casual,876
2767,casual,14
2767,casual,272
2767,casual,601
2768,formal,84
2768,formal,426
2768,formal,665
2769,casual,109
2769,casual,370
2769,casual,512
2770,casual,126
2770,casual,257
2770,casual,591
2771,sporty,14
2771,sporty,351
2771,sporty,527
2772,sporty,24
2772,sporty,451
2772,sporty,517
2773,casual,133
2773,casual,279
2773,casual,607
2773,casual,862
2774,sporty,16
2774,sporty,495
2774,sporty,508
2775,casual,113
2775,casual,381
2775,casual,510
2775,casual,760
2776,business casual,88
2776,business casual,345
2776,business casual,629
2777,sporty,220
2777,sporty,460
2777,sporty,532
2778,formal,56
2778,formal,314
2778,formal,703
2779,formal,99
2779,formal,330
2779,formal,627
2779,formal,959
2780,sporty,231
2780,sporty,363
2780,sporty,515
2780,sporty,770
2781,business casual,45
2781,business casual,338
2781,business casual,723
2781,business casual,924
2782,formal,72
2782,formal,338
2782,formal,702
2783,business casual,97
2783,business casual,343
2783,business casual,647
2783,business casual,754
2784,business casual,92
2784,business casual,415
2784,business casual,642
2784,business casual,766
2785,casual,116
2785,casual,374
2785,casual,519
2785,casual,769
2786,business casual,85
2786,business casual,412
2786,business casual,659
2786,business casual,956
2787,formal,83
2787,formal,339
2787,formal,627
2788,business casual,91
2788,business casual,421
2788,business casual,659
2788,business casual,970
2789,formal,70
2789,formal,446
2789,formal,663
2789,formal,828
2790,party,99
2790,party,426
2790,party,673
2791,casual,109
2791,casual,355
2791,casual,505
2792,casual,27
2792,casual,358
2792,casual,594
2792,casual,803
2793,casual,109
2793,casual,362
2793,casual,596
2793,casual,888
2794,party,186
2794,party,403
2794,party,671
2794,party,795
2795,formal,92
2795,formal,328
2795,formal,662
2796,business casual,103
2796,business casual,439
2796,business casual,662
2796,business casual,754
2797,formal,93
2797,formal,414
2797,formal,655
2798,casual,20
2798,casual,372
2798,casual,513
2798,casual,762
2799,sporty,241
2799,sporty,365
2799,sporty,515
2800,formal,98
2800,formal,413
2800,formal,625
2800,formal,973
2801,sporty,236
2801,sporty,353
2801,sporty,517
2801,sporty,894
2802,formal,57
2802,formal,433
2802,formal,683
2802,formal,838
2803,business casual,103
2803,business casual,337
2803,business casual,742
2804,casual,6
2804,casual,256
2804,casual,527
2805,formal,68
2805,formal,406
2805,formal,689
2806,party,165
2806,party,306
2806,party,690
2807,casual,8
2807,casual,378
2807,casual,613
2807,casual,831
2808,formal,88
2808,formal,338
2808,formal,636
2809,casual,122
2809,casual,357
2809,casual,512
2810,formal,96
2810,formal,439
2810,formal,688
2811,business casual,38
2811,business casual,415
2811,business casual,639
2812,sporty,22
2812,sporty,398
2812,sporty,539
2813,business casual,52
2813,business casual,433
2813,business casual,722
2813,business casual,800
2814,sporty,8
2814,sporty,461
2814,sporty,517
2815,formal,83
2815,formal,345
2815,formal,641
2816,formal,83
2816,formal,338
2816,formal,673
2816,formal,901
2817,sporty,6
2817,sporty,352
2817,sporty,527
2817,sporty,915
2818,sporty,3
2818,sporty,355
2818,sporty,527
2818,sporty,783
2819,business casual,30
2819,business casual,346
2819,business casual,663
2819,business casual,826
2820,formal,61
2820,formal,434
2820,formal,625
2820,formal,988
2821,formal,88
2821,formal,439
2821,formal,639
2821,formal,973
2822,casual,159
2822,casual,374
2822,casual,531
2822,casual,912
2823,sporty,243
2823,sporty,382
2823,sporty,502
2824,business casual,35
2824,business casual,429
2824,business casual,724
2824,business casual,931
2825,formal,55
2825,formal,304
2825,formal,676
2826,formal,93
2826,formal,418
2826,formal,701
2827,party,180
2827,party,427
2827,party,677
2828,sporty,238
2828,sporty,386
2828,sporty,540
2829,party,83
2829,party,413
2829,party,676
2829,party,815
2830,formal,59
2830,formal,347
2830,formal,670
2830,formal,758
2831,formal,96
2831,formal,348
2831,formal,654
2832,sporty,2
2832,sporty,497
2832,sporty,523
2832,sporty,920
2833,sporty,228
2833,sporty,474
2833,sporty,541
2834,business casual,46
2834,business casual,403
2834,business casual,657
2834,business casual,957
2835,formal,71
2835,formal,310
2835,formal,647
2835,formal,972
2836,business casual,102
2836,business casual,442
2836,business casual,737
2837,formal,69
2837,formal,412
2837,formal,685
2837,formal,905
2838,formal,94
2838,formal,450
2838,formal,690
2839,sporty,14
2839,sporty,365
2839,sporty,538
2839,sporty,937
2840,casual,13
2840,casual,275
2840,casual,527
2841,business casual,85
2841,business casual,431
2841,business casual,652
2841,business casual,996
2842,party,91
2842,party,303
2842,party,580
2842,party,808
2843,business casual,47
2843,business casual,338
2843,business casual,720
2843,business casual,809
2844,sporty,12
2844,sporty,484
2844,sporty,523
2845,sporty,231
2845,sporty,468
2845,sporty,506
2846,sporty,232
2846,sporty,467
2846,sporty,505
2846,sporty,949
2847,party,82
2847,party,315
2847,party,579
2847,party,871
2848,party,180
2848,party,336
2848,party,567
2848,party,817
2849,business casual,245
2849,business casual,304
2849,business casual,647
2850,business casual,50
2850,business casual,406
2850,business casual,723
2851,business casual,84
2851,business casual,320
2851,business casual,737
2852,formal,97
2852,formal,312
2852,formal,691
2853,formal,79
2853,formal,449
2853,formal,691
2854,business casual,108
2854,business casual,309
2854,business casual,643
2854,business casual,905
2855,party,171
2855,party,428
2855,party,679
2855,party,836
2856,sporty,23
2856,sporty,453
2856,sporty,512
2857,business casual,46
2857,business casual,418
2857,business casual,742
2858,business casual,103
2858,business casual,405
2858,business casual,625
2859,business casual,33
2859,business casual,443
2859,business casual,726
2860,sporty,27
2860,sporty,478
2860,sporty,533
2860,sporty,905
2861,business casual,92
2861,business casual,340
2861,business casual,710
2861,business casual,856
2862,formal,75
2862,formal,350
2862,formal,698
2862,formal,897
2863,sporty,229
2863,sporty,487
2863,sporty,518
2863,sporty,912
2864,party,176
2864,party,432
2864,party,571
2865,casual,123
2865,casual,391
2865,casual,600
2866,business casual,108
2866,business casual,426
2866,business casual,645
2866,business casual,853
2867,formal,87
2867,formal,405
2867,formal,645
2867,formal,971
2868,business casual,101
2868,business casual,346
2868,business casual,657
2868,business casual,888
2869,sporty,225
2869,sporty,396
2869,sporty,504
2870,formal,78
2870,formal,410
2870,formal,664
2871,party,170
2871,party,346
2871,party,685
2871,party,852
2872,casual,112
2872,casual,265
2872,casual,588
2873,casual,113
2873,casual,295
2873,casual,586
2873,casual,937
2874,sporty,218
2874,sporty,396
2874,sporty,534
2875,formal,80
2875,formal,410
2875,formal,673
2875,formal,923
2876,sporty,239
2876,sporty,368
2876,sporty,503
2876,sporty,774
2877,sporty,232
2877,sporty,375
2877,sporty,747
2877,sporty,897
2878,sporty,219
2878,sporty,491
2878,sporty,530
2878,sporty,757
2879,business casual,28
2879,business casual,336
2879,business casual,720
2880,party,105
2880,party,309
2880,party,693
2881,formal,60
2881,formal,443
2881,formal,664
2882,business casual,88
2882,business casual,431
2882,business casual,734
2882,business casual,785
2883,sporty,217
2883,sporty,498
2883,sporty,518
2883,sporty,922
2884,casual,142
2884,casual,284
2884,casual,506
2884,casual,989
2885,formal,246
2885,formal,432
2885,formal,693
2886,business casual,84
2886,business casual,417
2886,business casual,650
2886,business casual,797
2887,sporty,235
2887,sporty,451
2887,sporty,540
2887,sporty,917
2888,formal,102
2888,formal,301
2888,formal,673
2888,formal,866
2889,casual,144
2889,casual,382
2889,casual,510
2890,formal,107
2890,formal,435
2890,formal,658
2890,formal,869
2891,formal,63
2891,formal,431
2891,formal,680
2892,formal,82
2892,formal,307
2892,formal,649
2893,sporty,235
2893,sporty,451
2893,sporty,526
2894,formal,73
2894,formal,424
2894,formal,681
2895,business casual,88
2895,business casual,333
2895,business casual,719
2895,business casual,986
2896,casual,153
2896,casual,265
2896,casual,524
2897,business casual,83
2897,business casual,326
2897,business casual,725
2897,business casual,810
2898,formal,87
2898,formal,439
2898,formal,683
2899,sporty,238
2899,sporty,452
2899,sporty,514
2900,business casual,103
2900,business casual,331
2900,business casual,628
2900,business casual,882
2901,business casual,99
2901,business casual,448
2901,business casual,644
2901,business casual,911
2902,sporty,27
2902,sporty,456
2902,sporty,533
2903,formal,100
2903,formal,330
2903,formal,690
2904,business casual,37
2904,business casual,349
2904,business casual,629
2905,business casual,95
2905,business casual,337
2905,business casual,729
2906,casual,140
2906,casual,296
2906,casual,607
2907,formal,56
2907,formal,423
2907,formal,664
2907,formal,801
2908,party,169
2908,party,434
2908,party,669
2908,party,802
2909,party,82
2909,party,345
2909,party,544
2909,party,938
2910,casual,161
2910,casual,283
2910,casual,519
2910,casual,964
2911,formal,73
2911,formal,318
2911,formal,686
2911,formal,895
2912,party,102
2912,party,302
2912,party,567
2912,party,941
2913,casual,5
2913,casual,274
2913,casual,535
2914,sporty,12
2914,sporty,456
2914,sporty,532
2914,sporty,810
2915,sporty,233
2915,sporty,500
2915,sporty,522
2915,sporty,821
2916,party,97
2916,party,434
2916,party,563
2916,party,892
2917,party,173
2917,party,313
2917,party,679
2917,party,943
2918,formal,77
2918,formal,440
2918,formal,630
2918,formal,921
2919,formal,91
2919,formal,301
2919,formal,635
2920,business casual,36
2920,business casual,449
2920,business casual,640
2920,business casual,939
2921,formal,76
2921,formal,427
2921,formal,702
2922,casual,139
2922,casual,288
2922,casual,522
2923,party,166
2923,party,403
2923,party,581
2923,party,908
2924,party,98
2924,party,307
2924,party,687
2925,casual,150
2925,casual,395
2925,casual,600
2925,casual,780
2926,business casual,35
2926,business casual,410
2926,business casual,718
2927,party,168
2927,party,311
2927,party,572
2927,party,810
2928,formal,79
2928,formal,415
2928,formal,632
2928,formal,873
2929,business casual,99
2929,business casual,313
2929,business casual,629
2930,party,84
2930,party,325
2930,party,572
2930,party,768
2931,casual,142
2931,casual,360
2931,casual,524
2932,casual,5
2932,casual,299
2932,casual,529
2932,casual,879
2933,party,172
2933,party,404
2933,party,570
2934,business casual,97
2934,business casual,321
2934,business casual,662
2935,business casual,33
2935,business casual,301
2935,business casual,648
2936,party,95
2936,party,316
2936,party,700
2936,party,923
2937,business casual,106
2937,business casual,314
2937,business casual,742
2937,business casual,758
2938,casual,140
2938,casual,378
2938,casual,600
2938,casual,984
2939,party,88
2939,party,316
2939,party,574
2939,party,818
2940,casual,248
2940,casual,376
2940,casual,599
2940,casual,964
2941,party,186
2941,party,313
2941,party,693
2942,sporty,223
2942,sporty,486
2942,sporty,528
2942,sporty,881
2943,party,177
2943,party,440
2943,party,573
2943,party,936
2944,party,82
2944,party,305
2944,party,549
2944,party,912
2945,party,100
2945,party,429
2945,party,566
2946,sporty,232
2946,sporty,451
2946,sporty,532
2946,sporty,977
2947,casual,151
2947,casual,255
2947,casual,623
2948,formal,90
2948,formal,450
2948,formal,663
2948,formal,987
2949,casual,17
2949,casual,395
2949,casual,510
2950,sporty,241
2950,sporty,387
2950,sporty,540
2951,casual,27
2951,casual,385
2951,casual,501
2951,casual,759
2952,casual,13
2952,casual,352
2952,casual,507
2953,sporty,217
2953,sporty,376
2953,sporty,538
2954,business casual,32
2954,business casual,322
2954,business casual,708
2955,party,108
2955,party,312
2955,party,704
2955,party,831
2956,sporty,228
2956,sporty,494
2956,sporty,515
2957,party,90
2957,party,315
2957,party,562
2957,party,1000
2958,party,96
2958,party,301
2958,party,580
2958,party,888
2959,casual,126
2959,casual,384
2959,casual,523
2959,casual,837
2960,casual,126
2960,casual,368
2960,casual,516
2961,business casual,30
2961,business casual,335
2961,business casual,630
2962,casual,138
2962,casual,263
2962,casual,509
2962,casual,888
2963,sporty,23
2963,sporty,483
2963,sporty,535
2964,casual,16
2964,casual,388
2964,casual,526
2964,casual,964
2965,business casual,91
2965,business casual,438
2965,business casual,645
2966,sporty,224
2966,sporty,363
2966,sporty,511
2966,sporty,846
2967,business casual,245
2967,business casual,449
2967,business casual,743
2967,business casual,759
2968,casual,144
2968,casual,276
2968,casual,591
2969,business casual,52
2969,business casual,430
2969,business casual,725
2970,party,180
2970,party,334
2970,party,691
2970,party,833
2971,sporty,231
2971,sporty,361
2971,sporty,521
2971,sporty,893
2972,party,95
2972,party,415
2972,party,678
2972,party,886
2973,sporty,26
2973,sporty,381
2973,sporty,509
2974,business casual,94
2974,business casual,301
2974,business casual,659
2974,business casual,850
2975,party,85
2975,party,328
2975,party,671
2975,party,881
2976,casual,134
2976,casual,374
2976,casual,508
2977,business casual,90
2977,business casual,421
2977,business casual,740
2977,business casual,865
2978,formal,96
2978,formal,329
2978,formal,642
2978,formal,936
2979,party,166
2979,party,448
2979,party,571
2980,party,163
2980,party,320
2980,party,557
2980,party,842
2981,business casual,54
2981,business casual,307
2981,business casual,742
2981,business casual,930
2982,business casual,87
2982,business casual,442
2982,business casual,719
2983,casual,124
2983,casual,383
2983,casual,600
2984,casual,125
2984,casual,286
2984,casual,593
2985,party,187
2985,party,426
2985,party,681
2986,sporty,243
2986,sporty,387
2986,sporty,514
2987,sporty,217
2987,sporty,397
2987,sporty,747
2988,casual,132
2988,casual,252
2988,casual,517
2988,casual,766
2989,casual,119
2989,casual,277
2989,casual,512
2989,casual,937
2990,party,88
2990,party,335
2990,party,555
2990,party,752
2991,sporty,27
2991,sporty,454
2991,sporty,519
2991,sporty,858
2992,sporty,26
2992,sporty,383
2992,sporty,501
2992,sporty,759
2993,sporty,14
2993,sporty,472
2993,sporty,533
2993,sporty,830
2994,formal,82
2994,formal,447
2994,formal,689
2995,casual,161
2995,casual,288
2995,casual,613
2995,casual,863
2996,formal,67
2996,formal,447
2996,formal,695
2997,sporty,13
2997,sporty,478
2997,sporty,537
2998,casual,135
2998,casual,289
2998,casual,537
2998,casual,918
2999,business casual,41
2999,business casual,303
2999,business casual,663
2999,business casual,772
3000,business casual,51
3000,business casual,419
3000,business casual,735
3001,sporty,234
3001,sporty,489
3001,sporty,525
3001,sporty,918
3002,sporty,16
3002,sporty,368
3002,sporty,506
3003,casual,249
3003,casual,251
3003,casual,529
3003,casual,909
3004,formal,68
3004,formal,336
3004,formal,692
3004,formal,965
3005,sporty,221
3005,sporty,354
3005,sporty,502
3006,party,101
3006,party,401
3006,party,684
3007,sporty,21
3007,sporty,384
3007,sporty,540
3007,sporty,779
3008,formal,247
3008,formal,338
3008,formal,694
3008,formal,852
3009,sporty,12
3009,sporty,396
3009,sporty,536
3009,sporty,825
3010,formal,81
3010,formal,316
3010,formal,693
3010,formal,798
3011,sporty,244
3011,sporty,389
3011,sporty,535
3012,party,176
3012,party,449
3012,party,562
3012,party,891
3013,formal,91
3013,formal,312
3013,formal,677
3013,formal,763
3014,business casual,83
3014,business casual,444
3014,business casual,651
3014,business casual,910
3015,formal,59
3015,formal,329
3015,formal,674
3015,formal,863
3016,business casual,41
3016,business casual,424
3016,business casual,660
3016,business casual,778
3017,casual,145
3017,casual,379
3017,casual,519
3018,party,187
3018,party,331
3018,party,559
3018,party,865
3019,sporty,9
3019,sporty,495
3019,sporty,530
3020,business casual,33
3020,business casual,430
3020,business casual,728
3021,casual,123
3021,casual,263
3021,casual,538
3022,casual,152
3022,casual,365
3022,casual,518
3023,formal,74
3023,formal,427
3023,formal,641
3023,formal,901
3024,formal,246
3024,formal,402
3024,formal,638
3024,formal,825
3025,sporty,14
3025,sporty,356
3025,sporty,514
3025,sporty,808
3026,casual,6
3026,casual,368
3026,casual,520
3026,casual,937
3027,sporty,18
3027,sporty,392
3027,sporty,538
3027,sporty,856
3028,sporty,237
3028,sporty,369
3028,sporty,518
3028,sporty,903
3029,formal,85
3029,formal,304
3029,formal,653
3030,party,188
3030,party,442
3030,party,572
3031,casual,153
3031,casual,255
3031,casual,583
3032,party,86
3032,party,449
3032,party,696
3032,party,997
3033,sporty,17
3033,sporty,454
3033,sporty,505
3033,sporty,872
3034,party,163
3034,party,442
3034,party,700
3035,formal,66
3035,formal,328
3035,formal,673
3036,casual,26
3036,casual,365
3036,casual,541
3037,party,164
3037,party,312
3037,party,701
3037,party,989
3038,formal,81
3038,formal,417
3038,formal,705
3039,casual,24
3039,casual,253
3039,casual,506
3039,casual,849
3040,party,85
3040,party,418
3040,party,680
3040,party,892
3041,business casual,50
3041,business casual,313
3041,business casual,636
3041,business casual,831
3042,business casual,247
3042,business casual,337
3042,business casual,641
3043,business casual,42
3043,business casual,418
3043,business casual,653
3044,business casual,40
3044,business casual,328
3044,business casual,706
3044,business casual,856
3045,business casual,29
3045,business casual,330
3045,business casual,712
3046,casual,20
3046,casual,293
3046,casual,588
3046,casual,894
3047,casual,156
3047,casual,260
3047,casual,502
3048,casual,134
3048,casual,351
3048,casual,623
3048,casual,963
3049,party,170
3049,party,315
3049,party,552
3049,party,800
3050,formal,79
3050,formal,312
3050,formal,668
3050,formal,792
3051,sporty,22
3051,sporty,456
3051,sporty,509
3051,sporty,778
3052,party,179
3052,party,314
3052,party,578
3052,party,952
3053,sporty,225
3053,sporty,362
3053,sporty,526
3054,party,97
3054,party,408
3054,party,558
3054,party,902
3055,sporty,237
3055,sporty,391
3055,sporty,501
3056,business casual,51
3056,business casual,416
3056,business casual,627
3057,casual,124
3057,casual,281
3057,casual,540
3058,sporty,25
3058,sporty,495
3058,sporty,522
3058,sporty,959
3059,party,93
3059,party,422
3059,party,569
3059,party,914
3060,casual,124
3060,casual,268
3060,casual,619
3061,party,177
3061,party,412
3061,party,581
3061,party,999
3062,casual,148
3062,casual,363
3062,casual,530
3063,business casual,82
3063,business casual,434
3063,business casual,648
3064,sporty,235
3064,sporty,497
3064,sporty,506
3065,business casual,45
3065,business casual,307
3065,business casual,709
3065,business casual,977
3066,sporty,240
3066,sporty,482
3066,sporty,531
3067,business casual,92
3067,business casual,425
3067,business casual,718
3067,business casual,886
3068,party,165
3068,party,425
3068,party,670
3069,casual,10
3069,casual,290
3069,casual,518
3069,casual,935
3070,business casual,50
3070,business casual,438
3070,business casual,642
3071,business casual,96
3071,business casual,441
3071,business casual,626
3072,party,93
3072,party,426
3072,party,566
3073,sporty,8
3073,sporty,476
3073,sporty,513
3073,sporty,847
3074,casual,26
3074,casual,365
3074,casual,623
3075,formal,246
3075,formal,408
3075,formal,701
3075,formal,886
3076,sporty,9
3076,sporty,496
3076,sporty,505
3077,sporty,21
3077,sporty,489
3077,sporty,533
3078,casual,18
3078,casual,360
3078,casual,507
3079,formal,101
3079,formal,345
3079,formal,689
3080,casual,13
3080,casual,364
3080,casual,609
3081,business casual,107
3081,business casual,444
3081,business casual,647
3081,business casual,846
3082,party,185
3082,party,424
3082,party,688
3082,party,791
3083,sporty,17
3083,sporty,498
3083,sporty,527
3084,formal,75
3084,formal,416
3084,formal,652
3084,formal,900
3085,sporty,9
3085,sporty,473
3085,sporty,520
3086,party,250
3086,party,402
3086,party,568
3087,party,165
3087,party,416
3087,party,556
3088,party,168
3088,party,435
3088,party,668
3088,party,975
3089,party,187
3089,party,344
3089,party,550
3090,business casual,37
3090,business casual,446
3090,business casual,638
3091,formal,82
3091,formal,435
3091,formal,641
3092,business casual,41
3092,business casual,425
3092,business casual,628
3092,business casual,929
3093,casual,149
3093,casual,395
3093,casual,589
3093,casual,909
3094,sporty,8
3094,sporty,400
3094,sporty,519
3095,formal,98
3095,formal,323
3095,formal,642
3096,casual,11
3096,casual,388
3096,casual,514
3097,party,92
3097,party,429
3097,party,671
3097,party,999
3098,casual,154
3098,casual,253
3098,casual,609
3099,formal,85
3099,formal,331
3099,formal,689
3100,casual,248
3100,casual,293
3100,casual,512
3101,formal,101
3101,formal,420
3101,formal,658
3102,sporty,7
3102,sporty,455
3102,sporty,505
3102,sporty,793
3103,sporty,218
3103,sporty,393
3103,sporty,534
3103,sporty,765
3104,sporty,4
3104,sporty,397
3104,sporty,520
3104,sporty,945
3105,party,103
3105,party,309
3105,party,566
3106,formal,55
3106,formal,343
3106,formal,676
3106,formal,964
3107,casual,152
3107,casual,280
3107,casual,530
3107,casual,936
3108,party,167
3108,party,402
3108,party,553
3108,party,819
3109,formal,103
3109,formal,309
3109,formal,643
3110,party,250
3110,party,338
3110,party,677
3111,formal,101
3111,formal,308
3111,formal,626
3112,casual,24
3112,casual,288
3112,casual,535
3112,casual,843
3113,party,185
3113,party,405
3113,party,574
3113,party,786
3114,business casual,103
3114,business casual,315
3114,business casual,626
3115,formal,80
3115,formal,337
3115,formal,643
3115,formal,768
3116,sporty,222
3116,sporty,477
3116,sporty,529
3117,sporty,227
3117,sporty,392
3117,sporty,528
3118,casual,162
3118,casual,300
3118,casual,597
3119,party,99
3119,party,311
3119,party,543
3120,party,99
3120,party,443
3120,party,559
3120,party,822
3121,party,88
3121,party,321
3121,party,557
3121,party,870
3122,casual,244
3122,casual,270
3122,casual,604
3123,sporty,239
3123,sporty,451
3123,sporty,529
3124,casual,249
3124,casual,386
3124,casual,522
3124,casual,771
3125,party,183
3125,party,321
3125,party,569
3126,sporty,226
3126,sporty,394
3126,sporty,541
3127,sporty,8
